# test name,category,real vulnerability,CWE
# PHP SAST Benchmark v0.3.2
# 1138 test cases (569 TP / 569 TN), 25 CWE categories
# Anti-target-leakage: generic filenames, no annotations
BenchmarkTest00001,massassign,false,915
BenchmarkTest00002,redirect,true,601
BenchmarkTest00003,massassign,true,915
BenchmarkTest00004,typejuggling,false,697
BenchmarkTest00005,ssrf,false,918
BenchmarkTest00006,cmdi,false,78
BenchmarkTest00007,weakcipher,true,327
BenchmarkTest00008,pathtraver,false,22
BenchmarkTest00009,fileupload,false,434
BenchmarkTest00010,headerinj,true,113
BenchmarkTest00011,variablevars,false,627
BenchmarkTest00012,extract,false,621
BenchmarkTest00013,ssti,true,1336
BenchmarkTest00014,xxe,true,611
BenchmarkTest00015,xxe,true,611
BenchmarkTest00016,ssti,false,1336
BenchmarkTest00017,massassign,true,915
BenchmarkTest00018,redirect,true,601
BenchmarkTest00019,xxe,true,611
BenchmarkTest00020,cmdi,false,78
BenchmarkTest00021,variablevars,true,627
BenchmarkTest00022,unsafereflect,true,470
BenchmarkTest00023,headerinj,true,113
BenchmarkTest00024,pathtraver,true,22
BenchmarkTest00025,codeinj,true,94
BenchmarkTest00026,ssti,true,1336
BenchmarkTest00027,codeinj,false,94
BenchmarkTest00028,xss,true,79
BenchmarkTest00029,fileupload,true,434
BenchmarkTest00030,securecookie,false,614
BenchmarkTest00031,variablevars,true,627
BenchmarkTest00032,xxe,false,611
BenchmarkTest00033,sqli,false,89
BenchmarkTest00034,ldapi,true,90
BenchmarkTest00035,redirect,false,601
BenchmarkTest00036,weakrand,true,330
BenchmarkTest00037,cmdi,false,78
BenchmarkTest00038,redirect,false,601
BenchmarkTest00039,xxe,false,611
BenchmarkTest00040,hardcodedcreds,false,798
BenchmarkTest00041,pathtraver,true,22
BenchmarkTest00042,typejuggling,false,697
BenchmarkTest00043,xxe,true,611
BenchmarkTest00044,ssti,true,1336
BenchmarkTest00045,variablevars,true,627
BenchmarkTest00046,extract,true,621
BenchmarkTest00047,deserial,true,502
BenchmarkTest00048,codeinj,true,94
BenchmarkTest00049,weakhash,true,328
BenchmarkTest00050,ssrf,true,918
BenchmarkTest00051,weakcipher,false,327
BenchmarkTest00052,ssrf,true,918
BenchmarkTest00053,csrf,true,352
BenchmarkTest00054,codeinj,false,94
BenchmarkTest00055,ssrf,false,918
BenchmarkTest00056,xxe,true,611
BenchmarkTest00057,sqli,true,89
BenchmarkTest00058,fileupload,false,434
BenchmarkTest00059,typejuggling,true,697
BenchmarkTest00060,typejuggling,false,697
BenchmarkTest00061,xss,false,79
BenchmarkTest00062,deserial,true,502
BenchmarkTest00063,cmdi,false,78
BenchmarkTest00064,csrf,false,352
BenchmarkTest00065,redirect,true,601
BenchmarkTest00066,deserial,true,502
BenchmarkTest00067,securecookie,false,614
BenchmarkTest00068,extract,true,621
BenchmarkTest00069,fileupload,true,434
BenchmarkTest00070,cmdi,true,78
BenchmarkTest00071,fileinclusion,false,98
BenchmarkTest00072,fileinclusion,false,98
BenchmarkTest00073,fileinclusion,false,98
BenchmarkTest00074,ssrf,false,918
BenchmarkTest00075,cmdi,true,78
BenchmarkTest00076,fileupload,true,434
BenchmarkTest00077,massassign,true,915
BenchmarkTest00078,securecookie,true,614
BenchmarkTest00079,ldapi,true,90
BenchmarkTest00080,ssrf,false,918
BenchmarkTest00081,cmdi,true,78
BenchmarkTest00082,xss,false,79
BenchmarkTest00083,headerinj,true,113
BenchmarkTest00084,weakrand,false,330
BenchmarkTest00085,redirect,true,601
BenchmarkTest00086,fileupload,false,434
BenchmarkTest00087,ssti,true,1336
BenchmarkTest00088,codeinj,true,94
BenchmarkTest00089,extract,false,621
BenchmarkTest00090,extract,true,621
BenchmarkTest00091,cmdi,true,78
BenchmarkTest00092,csrf,true,352
BenchmarkTest00093,fileinclusion,false,98
BenchmarkTest00094,fileinclusion,false,98
BenchmarkTest00095,csrf,true,352
BenchmarkTest00096,weakhash,false,328
BenchmarkTest00097,hardcodedcreds,false,798
BenchmarkTest00098,typejuggling,true,697
